id;year;type_of_violence;conflict_name;latitude;longitude;country;region;date_start;date_end
155422;2014;1;Russia (Soviet Union):Caucasus Emirate;42,9849;47,5046;Russia (Soviet Union);Europe;2014-11-02;2014-11-02
155423;2014;1;Russia (Soviet Union):Caucasus Emirate;43,318;45,6982;Russia (Soviet Union);Europe;2014-11-02;2014-11-02
155424;2014;1;Ukraine:Novorossiya;48,635588;38,643666;Ukraine;Europe;2014-11-03;2014-11-04
155425;2014;1;Ukraine:Novorossiya;48,671413;38,763354;Ukraine;Europe;2014-11-03;2014-11-04
155426;2014;1;Ukraine:Novorossiya;48,564161;38,644237;Ukraine;Europe;2014-11-03;2014-11-04
155427;2014;1;Russia (Soviet Union):Caucasus Emirate;43,5671;43,5866;Russia (Soviet Union);Europe;2014-11-04;2014-11-04
155428;2014;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2014-11-04;2014-11-05
155429;2014;1;Ukraine:Novorossiya;48,075;37,725556;Ukraine;Europe;2014-11-05;2014-11-05
155430;2014;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2014-11-04;2014-11-05
155431;2014;1;Ukraine:Novorossiya;48,075;37,725556;Ukraine;Europe;2014-11-06;2014-11-06
155432;2014;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2014-11-06;2014-11-07
155433;2014;1;Ukraine:Novorossiya;48,075;37,725556;Ukraine;Europe;2014-11-06;2014-11-07
155434;2014;1;Ukraine:Novorossiya;48,075;37,725556;Ukraine;Europe;2014-11-07;2014-11-08
155436;2014;1;Ukraine:Novorossiya;48,694329;39,453292;Ukraine;Europe;2014-11-12;2014-11-13
155438;2014;1;Ukraine:Novorossiya;48,753333;38,9725;Ukraine;Europe;2014-11-14;2014-11-14
155439;2014;1;Ukraine:Novorossiya;48,3;38,05;Ukraine;Europe;2014-11-14;2014-11-14
155440;2014;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2014-11-14;2014-11-14
155441;2014;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2014-11-14;2014-11-14
155442;2014;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2014-11-13;2014-11-14
156674;2014;1;Ukraine:Novorossiya;48,075;37,725556;Ukraine;Europe;2014-11-14;2014-11-15
156675;2014;1;Ukraine:Novorossiya;48,3;38,05;Ukraine;Europe;2014-11-15;2014-11-15
156676;2014;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2014-11-16;2014-11-16
156677;2014;1;Ukraine:Novorossiya;48,678892;39,516218;Ukraine;Europe;2014-11-16;2014-11-16
156678;2014;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2014-11-16;2014-11-17
156681;2014;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2014-11-16;2014-11-17
156682;2014;1;Russia (Soviet Union):Caucasus Emirate;43,276105;45,132295;Russia (Soviet Union);Europe;2014-11-17;2014-11-17
156684;2014;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2014-11-17;2014-11-18
156687;2014;1;Russia (Soviet Union):Caucasus Emirate;42,059;48,2908;Russia (Soviet Union);Europe;2014-11-21;2014-11-21
156689;2014;1;Ukraine:Novorossiya;47,095833;37,549444;Ukraine;Europe;2014-11-20;2014-11-21
156690;2014;1;Ukraine:Novorossiya;48,075;37,725556;Ukraine;Europe;2014-11-20;2014-11-21
156691;2014;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2014-11-21;2014-11-22
156692;2014;1;Ukraine:Novorossiya;48,566667;39,3;Ukraine;Europe;2014-11-23;2014-11-24
156694;2014;1;Ukraine:Novorossiya;48,333333;38,4;Ukraine;Europe;2014-11-23;2014-11-24
156695;2014;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2014-11-23;2014-11-24
156696;2014;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2014-11-25;2014-11-25
156759;2014;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2014-11-24;2014-11-24
156760;2014;1;Ukraine:Novorossiya;48,3;38,05;Ukraine;Europe;2014-11-24;2014-11-25
156761;2014;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2014-11-25;2014-11-26
156791;2014;1;Ukraine:Novorossiya;48,633333;38,38;Ukraine;Europe;2014-11-26;2014-11-26
156792;2014;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2014-11-27;2014-11-27
156793;2014;1;Ukraine:Novorossiya;48,694329;39,453292;Ukraine;Europe;2014-11-27;2014-11-27
156795;2014;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2014-11-28;2014-11-28
156796;2014;1;Ukraine:Novorossiya;48,075;37,725556;Ukraine;Europe;2014-11-29;2014-11-30
156797;2014;1;Ukraine:Novorossiya;48,694329;39,453292;Ukraine;Europe;2014-11-29;2014-11-30
156798;2014;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2014-11-30;2014-11-30
156800;2014;1;Ukraine:Novorossiya;48,633333;38,38;Ukraine;Europe;2014-11-30;2014-11-30
156801;2014;1;Russia (Soviet Union):Caucasus Emirate;42,9849;47,5046;Russia (Soviet Union);Europe;2014-11-28;2014-11-28
156802;2014;1;Ukraine:Novorossiya;48,075;37,725556;Ukraine;Europe;2014-11-30;2014-12-01
156804;2014;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2014-12-02;2014-12-02
156805;2014;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2014-12-02;2014-12-02
156806;2014;1;Ukraine:Novorossiya;48,753333;38,9725;Ukraine;Europe;2014-12-02;2014-12-02
156808;2014;1;Ukraine:Novorossiya;48,075;37,725556;Ukraine;Europe;2014-12-04;2014-12-04
156829;2014;1;Russia (Soviet Union):Caucasus Emirate;43,318;45,6982;Russia (Soviet Union);Europe;2014-12-04;2014-12-04
156834;2014;1;Ukraine:Novorossiya;48,075;37,725556;Ukraine;Europe;2014-12-05;2014-12-05
156835;2014;1;Ukraine:Novorossiya;45,093056;33,595;Ukraine;Europe;2014-12-05;2014-12-05
156837;2014;1;Russia (Soviet Union):Caucasus Emirate;43,2018;46,9841;Russia (Soviet Union);Europe;2014-12-05;2014-12-06
156838;2014;1;Ukraine:Novorossiya;48,333333;38,4;Ukraine;Europe;2014-12-06;2014-12-06
156840;2014;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2014-12-08;2014-12-09
156841;2014;1;Russia (Soviet Union):Caucasus Emirate;42,9849;47,5046;Russia (Soviet Union);Europe;2014-12-09;2014-12-09
156842;2014;1;Russia (Soviet Union):Caucasus Emirate;43,4846;43,6071;Russia (Soviet Union);Europe;2014-12-11;2014-12-11
156843;2014;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2014-12-10;2014-12-11
156844;2014;1;Russia (Soviet Union):Caucasus Emirate;43,7114;44,8061;Russia (Soviet Union);Europe;2014-01-01;2014-12-15
156845;2014;1;Ukraine:Novorossiya;48,075;37,725556;Ukraine;Europe;2014-12-16;2014-12-16
156846;2014;1;Russia (Soviet Union):Caucasus Emirate;43,683333;43,533333;Russia (Soviet Union);Europe;2014-12-18;2014-12-18
156847;2014;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2014-12-18;2014-12-18
156848;2014;1;Russia (Soviet Union):Caucasus Emirate;43,315;45,164;Russia (Soviet Union);Europe;2014-12-24;2014-12-24
156850;2014;1;Russia (Soviet Union):Caucasus Emirate;43,2;44,966667;Russia (Soviet Union);Europe;2014-12-28;2014-12-28
156851;2014;1;Ukraine:Novorossiya;48,075;37,725556;Ukraine;Europe;2014-12-29;2014-12-29
156948;2014;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2014-09-17;2014-09-25
156949;2014;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2014-09-26;2014-09-30
156952;2014;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2014-10-16;2014-10-21
156953;2014;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2014-10-22;2014-10-29
156954;2014;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2014-10-30;2014-12-07
156955;2014;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2014-12-08;2014-12-24
198671;2015;1;Russia (Soviet Union):Caucasus Emirate;43,666;45,3841;Russia (Soviet Union);Europe;2015-01-01;2015-01-01
198673;2015;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2015-01-01;2015-01-01
198675;2015;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2015-01-02;2015-01-02
198678;2015;1;Ukraine:Novorossiya;48,075;37,725556;Ukraine;Europe;2015-01-06;2015-01-07
198680;2015;1;Ukraine:Novorossiya;48,075;37,725556;Ukraine;Europe;2015-01-09;2015-01-09
198682;2015;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2015-01-09;2015-01-10
198690;2015;3;Government of Russia (Soviet Union) - Civilians;40,789444;43,8475;Armenia;Europe;2015-01-12;2015-01-12
198693;2015;1;Ukraine:Novorossiya;47,595;37,4825;Ukraine;Europe;2015-01-13;2015-01-13
198695;2015;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2015-01-13;2015-01-13
198696;2015;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2015-01-13;2015-01-13
198701;2015;1;Ukraine:Novorossiya;48,075;37,725556;Ukraine;Europe;2015-01-14;2015-01-14
198826;2015;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2015-01-15;2015-01-16
198827;2015;1;Ukraine:Novorossiya;48,075;37,725556;Ukraine;Europe;2015-01-15;2015-01-15
198828;2015;1;Ukraine:Novorossiya;48,075;37,725556;Ukraine;Europe;2015-01-15;2015-01-16
198829;2015;1;Ukraine:Novorossiya;48,2736;38,60835;Ukraine;Europe;2015-01-15;2015-01-16
198830;2015;1;Ukraine:Novorossiya;48,075;37,725556;Ukraine;Europe;2015-01-16;2015-01-16
198831;2015;1;Ukraine:Novorossiya;48,694329;39,453292;Ukraine;Europe;2015-01-16;2015-01-16
198832;2015;1;Ukraine:Novorossiya;48,075;37,725556;Ukraine;Europe;2015-01-16;2015-01-17
198833;2015;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2015-01-16;2015-01-17
198834;2015;1;Ukraine:Novorossiya;48,633333;38,38;Ukraine;Europe;2015-01-17;2015-01-17
198835;2015;1;Ukraine:Novorossiya;48,075;37,725556;Ukraine;Europe;2015-01-15;2015-01-17
198839;2015;1;Ukraine:Novorossiya;48,313148;38,277561;Ukraine;Europe;2015-01-18;2015-01-18
198844;2015;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2015-01-18;2015-01-18
198846;2015;1;Ukraine:Novorossiya;48,075;37,725556;Ukraine;Europe;2015-01-18;2015-01-19
198860;2015;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2015-01-20;2015-01-21
198869;2015;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2015-01-22;2015-01-22
198882;2015;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2015-01-21;2015-01-22
198884;2015;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2015-01-21;2015-01-22
198887;2015;1;Ukraine:Novorossiya;48,3;38,05;Ukraine;Europe;2015-01-21;2015-01-22
198890;2015;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2015-01-21;2015-01-22
198895;2015;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2015-01-13;2015-01-22
198899;2015;1;Ukraine:Novorossiya;48,6333;38,5167;Ukraine;Europe;2015-01-23;2015-01-23
198904;2015;1;Ukraine:Novorossiya;47,095833;37,549444;Ukraine;Europe;2015-01-24;2015-01-24
198910;2015;1;Ukraine:Novorossiya;48,333333;38,4;Ukraine;Europe;2015-01-24;2015-01-25
198915;2015;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2015-01-25;2015-01-26
198917;2015;1;Ukraine:Novorossiya;48,333333;38,4;Ukraine;Europe;2015-01-25;2015-01-26
198922;2015;1;Ukraine:Novorossiya;48,333333;38,4;Ukraine;Europe;2015-01-26;2015-01-27
198925;2015;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2015-01-27;2015-01-27
198945;2015;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2015-01-27;2015-01-28
198947;2015;1;Ukraine:Novorossiya;48,564161;38,644237;Ukraine;Europe;2015-01-27;2015-01-28
198948;2015;1;Ukraine:Novorossiya;48,133333;38,933333;Ukraine;Europe;2015-01-27;2015-01-28
198949;2015;1;Ukraine:Novorossiya;48,566667;39,3;Ukraine;Europe;2015-01-27;2015-01-28
198953;2015;1;Ukraine:Novorossiya;48,333333;38,4;Ukraine;Europe;2015-01-29;2015-01-29
198955;2015;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2015-01-29;2015-01-30
198958;2015;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2015-01-29;2015-01-30
198960;2015;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2015-01-30;2015-01-30
198961;2015;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2015-01-30;2015-01-31
198962;2015;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2015-02-01;2015-02-01
198964;2015;1;Ukraine:Novorossiya;48,333333;38,4;Ukraine;Europe;2015-02-01;2015-02-01
198965;2015;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2015-02-01;2015-02-01
198966;2015;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2015-02-01;2015-02-01
198967;2015;1;Ukraine:Novorossiya;48,721895;39,25145;Ukraine;Europe;2015-02-01;2015-02-01
203328;2015;1;Ukraine:Novorossiya;48,333333;38,4;Ukraine;Europe;2015-02-02;2015-02-03
203335;2015;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2015-02-04;2015-02-04
203337;2015;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2015-02-03;2015-02-04
203341;2015;1;Ukraine:Novorossiya;48,333333;38,4;Ukraine;Europe;2015-02-04;2015-02-05
203343;2015;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2015-02-04;2015-02-05
203354;2015;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2015-02-06;2015-02-07
203356;2015;1;Ukraine:Novorossiya;48,145278;37,745;Ukraine;Europe;2015-02-06;2015-02-07
203357;2015;1;Ukraine:Novorossiya;48,333333;38,4;Ukraine;Europe;2015-02-06;2015-02-07
203365;2015;1;Ukraine:Novorossiya;48,333333;38,4;Ukraine;Europe;2015-02-08;2015-02-09
203368;2015;1;Ukraine:Novorossiya;48,145278;37,745;Ukraine;Europe;2015-02-08;2015-02-09
203377;2015;1;Ukraine:Novorossiya;48,716667;37,533333;Ukraine;Europe;2015-02-10;2015-02-10
203380;2015;1;Ukraine:Novorossiya;48,333333;38,4;Ukraine;Europe;2015-02-09;2015-02-10
203391;2015;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2015-02-11;2015-02-11
203392;2015;1;Ukraine:Novorossiya;48,333333;38,4;Ukraine;Europe;2015-02-11;2015-02-11
203393;2015;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2015-02-10;2015-02-11
203394;2015;1;Ukraine:Novorossiya;48,333333;38,4;Ukraine;Europe;2015-02-12;2015-02-13
203395;2015;1;Ukraine:Novorossiya;48,721895;39,25145;Ukraine;Europe;2015-02-12;2015-02-13
203396;2015;1;Ukraine:Novorossiya;48,566667;39,3;Ukraine;Europe;2015-02-13;2015-02-13
203397;2015;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2015-02-13;2015-02-13
203398;2015;1;Ukraine:Novorossiya;48,595434;37,994085;Ukraine;Europe;2015-02-13;2015-02-14
203399;2015;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2015-02-14;2015-02-14
203400;2015;1;Ukraine:Novorossiya;48,333333;38,4;Ukraine;Europe;2015-02-13;2015-02-14
203401;2015;1;Ukraine:Novorossiya;48,633333;38,38;Ukraine;Europe;2015-02-15;2015-02-15
203402;2015;1;Ukraine:Novorossiya;48,379985;38,345045;Ukraine;Europe;2015-02-14;2015-02-14
203403;2015;1;Ukraine:Novorossiya;48,333333;38,4;Ukraine;Europe;2015-02-15;2015-02-15
203404;2015;1;Ukraine:Novorossiya;48,313148;38,277561;Ukraine;Europe;2015-02-16;2015-02-16
203405;2015;1;Ukraine:Novorossiya;48,333333;38,4;Ukraine;Europe;2015-02-16;2015-02-16
203406;2015;1;Ukraine:Novorossiya;48,333333;38,4;Ukraine;Europe;2015-02-18;2015-02-18
203407;2015;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2015-02-19;2015-02-19
203408;2015;1;Ukraine:Novorossiya;48,333333;38,4;Ukraine;Europe;2015-01-22;2015-02-21
203410;2015;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2015-02-22;2015-02-23
203411;2015;1;Russia (Soviet Union):Caucasus Emirate;43,470092;46,754572;Russia (Soviet Union);Europe;2015-02-23;2015-02-24
203412;2015;1;Russia (Soviet Union):Caucasus Emirate;43,2;46,883333;Russia (Soviet Union);Europe;2015-02-25;2015-02-25
203415;2015;1;Ukraine:Novorossiya;48,06087;37,681397;Ukraine;Europe;2015-02-28;2015-02-28
203416;2015;1;Russia (Soviet Union):Caucasus Emirate;43,2684;46,9169;Russia (Soviet Union);Europe;2015-02-27;2015-02-27
203418;2015;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2015-03-02;2015-03-02
203419;2015;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2015-03-02;2015-03-03
203420;2015;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2015-03-03;2015-03-04
203423;2015;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2015-01-13;2015-02-15
203424;2015;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2015-03-08;2015-03-08
203425;2015;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2015-03-11;2015-03-11
203426;2015;1;Ukraine:Novorossiya;48,06087;37,681397;Ukraine;Europe;2015-03-15;2015-03-15
203504;2015;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2015-03-15;2015-03-16
203507;2015;1;Ukraine:Novorossiya;47,18316;37,862063;Ukraine;Europe;2015-03-16;2015-03-16
203509;2015;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2015-03-16;2015-03-17
203514;2015;1;Ukraine:Novorossiya;48,533333;37,716667;Ukraine;Europe;2015-03-16;2015-03-16
203520;2015;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2015-03-17;2015-03-18
203523;2015;1;Ukraine:Novorossiya;48,145278;37,745;Ukraine;Europe;2015-03-20;2015-03-20
203524;2015;1;Ukraine:Novorossiya;47,094565;37,815639;Ukraine;Europe;2015-03-20;2015-03-20
203526;2015;1;Ukraine:Novorossiya;48,313148;38,277561;Ukraine;Europe;2015-03-20;2015-03-21
203528;2015;1;Ukraine:Novorossiya;47,094565;37,815639;Ukraine;Europe;2015-03-20;2015-03-21
203529;2015;1;Ukraine:Novorossiya;48,075;37,725556;Ukraine;Europe;2015-03-20;2015-03-21
203611;2015;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2015-03-23;2015-03-24
203612;2015;1;Ukraine:Novorossiya;48,3;38,05;Ukraine;Europe;2015-03-23;2015-03-24
203616;2015;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2015-03-23;2015-03-24
203619;2015;1;Ukraine:Novorossiya;48,595434;37,994085;Ukraine;Europe;2015-03-20;2015-03-20
203627;2015;1;Ukraine:Novorossiya;47,094565;37,815639;Ukraine;Europe;2015-03-27;2015-03-27
203633;2015;1;Ukraine:Novorossiya;48,145278;37,745;Ukraine;Europe;2015-04-04;2015-04-04
203635;2015;1;Ukraine:Novorossiya;48,721895;39,25145;Ukraine;Europe;2015-04-05;2015-04-05
203637;2015;1;Ukraine:Novorossiya;47,095833;37,549444;Ukraine;Europe;2015-04-05;2015-04-05
203638;2015;1;Ukraine:Novorossiya;47,095833;37,549444;Ukraine;Europe;2015-04-07;2015-04-08
203643;2015;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2015-01-01;2015-02-28
203645;2015;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2015-04-12;2015-04-13
203648;2015;1;Russia (Soviet Union):Caucasus Emirate;43,4846;43,6071;Russia (Soviet Union);Europe;2015-04-14;2015-04-14
203653;2015;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2015-04-13;2015-04-14
203656;2015;1;Ukraine:Novorossiya;48,06087;37,681397;Ukraine;Europe;2015-04-14;2015-04-15
203659;2015;1;Russia (Soviet Union):Caucasus Emirate;43,4846;43,6071;Russia (Soviet Union);Europe;2015-04-16;2015-04-16
203661;2015;1;Ukraine:Novorossiya;48,075;37,725556;Ukraine;Europe;2015-04-15;2015-04-15
203662;2015;1;Russia (Soviet Union):Caucasus Emirate;42,8214;47,1164;Russia (Soviet Union);Europe;2015-04-20;2015-04-20
203663;2015;1;Ukraine:Novorossiya;48,06087;37,681397;Ukraine;Europe;2015-04-20;2015-04-21
203665;2015;1;Ukraine:Novorossiya;48,426833;36,855864;Ukraine;Europe;2015-04-25;2015-04-25
203666;2015;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2015-04-26;2015-04-26
203667;2015;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2015-04-25;2015-04-25
203668;2015;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2015-04-27;2015-04-27
203669;2015;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2015-04-28;2015-04-28
203670;2015;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2015-04-29;2015-04-30
203671;2015;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2015-04-29;2015-04-30
203672;2015;1;Ukraine:Novorossiya;47,094565;37,815639;Ukraine;Europe;2015-04-29;2015-04-30
203673;2015;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2015-04-29;2015-04-30
203674;2015;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2015-04-30;2015-05-01
203676;2015;1;Russia (Soviet Union):Caucasus Emirate;43,2038;46,8729;Russia (Soviet Union);Europe;2015-05-02;2015-05-02
203677;2015;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2015-05-02;2015-05-03
203678;2015;1;Ukraine:Novorossiya;47,941669;37,504218;Ukraine;Europe;2015-05-02;2015-05-03
203679;2015;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2015-05-02;2015-05-03
203680;2015;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2015-05-03;2015-05-04
203681;2015;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2015-05-03;2015-05-04
203682;2015;1;Ukraine:Novorossiya;48,075;37,725556;Ukraine;Europe;2015-05-05;2015-05-05
203683;2015;1;Ukraine:Novorossiya;48,145278;37,745;Ukraine;Europe;2015-05-05;2015-05-06
203684;2015;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2015-05-05;2015-05-06
203686;2015;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2015-05-15;2015-05-16
203687;2015;1;Ukraine:Novorossiya;48,435297;38,220482;Ukraine;Europe;2015-05-16;2015-05-17
203688;2015;1;Ukraine:Novorossiya;48,633333;38,38;Ukraine;Europe;2015-05-16;2015-05-17
203689;2015;1;Ukraine:Novorossiya;48,668695;38,483163;Ukraine;Europe;2015-05-19;2015-05-19
204566;2015;1;Ukraine:Novorossiya;48,145278;37,745;Ukraine;Europe;2015-05-21;2015-05-22
204570;2015;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2015-05-21;2015-05-22
204572;2015;1;Ukraine:Novorossiya;48,477778;38,797778;Ukraine;Europe;2015-05-23;2015-05-23
204578;2015;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2015-05-22;2015-05-23
204580;2015;1;Ukraine:Novorossiya;47,094565;37,815639;Ukraine;Europe;2015-05-24;2015-05-24
204582;2015;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2015-05-24;2015-05-25
204585;2015;1;Ukraine:Novorossiya;47,094565;37,815639;Ukraine;Europe;2015-05-25;2015-05-26
204587;2015;1;Ukraine:Novorossiya;48,145278;37,745;Ukraine;Europe;2015-05-25;2015-05-26
204588;2015;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2015-05-25;2015-05-26
204590;2015;1;Ukraine:Novorossiya;48,3;38,05;Ukraine;Europe;2015-05-26;2015-05-26
204594;2015;1;Ukraine:Novorossiya;48,566667;39,3;Ukraine;Europe;2015-05-26;2015-05-27
204596;2015;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2015-05-28;2015-05-29
204597;2015;1;Ukraine:Novorossiya;47,941669;37,504218;Ukraine;Europe;2015-05-30;2015-05-31
204598;2015;1;Ukraine:Novorossiya;48,333333;38,4;Ukraine;Europe;2015-05-30;2015-05-31
204599;2015;1;Ukraine:Novorossiya;48,694329;39,453292;Ukraine;Europe;2015-05-30;2015-05-31
204601;2015;1;Ukraine:Novorossiya;48,41955;38,032433;Ukraine;Europe;2015-05-31;2015-05-31
204602;2015;1;Ukraine:Novorossiya;47,095833;37,549444;Ukraine;Europe;2015-05-31;2015-06-01
204603;2015;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2015-05-31;2015-06-01
204604;2015;1;Ukraine:Novorossiya;48,566667;39,3;Ukraine;Europe;2015-05-31;2015-06-01
204605;2015;1;Ukraine:Novorossiya;48,566667;39,3;Ukraine;Europe;2015-06-03;2015-06-03
204606;2015;1;Ukraine:Novorossiya;47,941669;37,504218;Ukraine;Europe;2015-06-03;2015-06-03
204698;2015;1;Ukraine:Novorossiya;47,411805;38,01457;Ukraine;Europe;2015-06-04;2015-06-04
204712;2015;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2015-06-04;2015-06-04
204756;2015;1;Russia (Soviet Union):Caucasus Emirate;43,6468;43,3969;Russia (Soviet Union);Europe;2015-06-05;2015-06-05
204784;2015;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2015-06-05;2015-06-06
204785;2015;1;Ukraine:Novorossiya;47,064607;37,600157;Ukraine;Europe;2015-06-07;2015-06-07
204786;2015;1;Ukraine:Novorossiya;48,006667;37,512778;Ukraine;Europe;2015-06-08;2015-06-08
204787;2015;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2015-06-08;2015-06-09
204788;2015;1;Ukraine:Novorossiya;48,3;38,05;Ukraine;Europe;2015-06-10;2015-06-11
204789;2015;1;Ukraine:Novorossiya;48,566667;39,3;Ukraine;Europe;2015-06-10;2015-06-11
204790;2015;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2015-06-10;2015-06-11
204791;2015;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2015-06-12;2015-06-13
204792;2015;1;Ukraine:Novorossiya;48,566667;39,3;Ukraine;Europe;2015-06-13;2015-06-14
204793;2015;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2015-06-13;2015-06-14
204794;2015;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2015-06-14;2015-06-15
